,amplitude,frequency,autoCorrelation,zeroCrossing,rmse,pitch,spec_centroid,spec_rolloff,onsetEnvelop,tempogram,nomality
0,10.681386454659298,11025.0,0.5000000000000258,0.010848276315142596,0.045848154,1.4628686079457003,73.59376655340309,103.87646163187001,0.4805404928877419,0.15468892593777617,0
1,11.400355569184185,11025.0,0.5000000000000413,0.010846002536778273,0.045803856,1.4629189115382342,88.27606005786814,3.5739001456331936,0.40923337874714805,0.17091228002481726,0
2,11.42532586083394,11025.0,0.5000000000000075,0.010843699233145505,0.045810405,1.4628613507140198,74.01967480695524,18.55815532040583,0.40579061968431485,0.19154987168824594,0
3,11.529043423086407,11025.0,0.5000000000000114,0.010843658565130327,0.045863517,1.5980881403100473,126.5008621006289,16.28294704943146,0.6207285990422594,0.12229240551642019,0
4,11.032724484309634,11025.0,0.5000000000000467,0.01090302253651928,0.04628762,1.4630010546199188,155.40044333919394,190.32663399133241,1.174681123050304,0.08607917319769193,0
5,11.012346605543911,11025.0,0.5000000000000274,0.010875304450501689,0.04576144,1.4629134061815479,61.214751164208394,17.385570927659504,0.3743791521766989,0.159157736124261,0
6,11.114640423894274,11025.0,0.5000000000000091,0.010848276315142596,0.045707665,1.4629367315909152,68.08596287191861,36.61070407807842,0.3906426071280098,0.11503857796803293,0
7,11.1939297474054,11025.0,0.5000000000000162,0.010842543040100449,0.04591932,1.46289394917195,73.15272624785796,17.385570927659504,0.4261578123296614,0.1732950842134744,0
8,10.893444988057587,11025.0,0.5000000000000432,0.010876462953138353,0.045652177,1.462905586062559,64.95280283932519,30.398184487110363,0.5251983341855302,0.12552606940933142,0
9,10.311087735864666,11025.0,0.5000000000000177,0.010843699233145505,0.04575315,1.462908056808585,88.51587057759511,32.34316062656502,0.5084040305809443,0.14043085695382734,0
10,11.024193778456704,11025.0,0.5000000000000215,0.010843658565130327,0.045637935,1.4629262687045772,53.58579208888699,31.007735054845732,0.41999740129228785,0.17769349135572862,0
11,10.57351925198688,11025.0,0.49999999999998884,0.010859011520389832,0.045781605,1.4629256495570362,130.17541836696998,29.376404651694525,1.1726579709104403,0.06450881211736065,0
12,11.18595151961727,11025.0,0.5000000000000593,0.010840221566709421,0.045800276,1.4629103782116635,87.89220810168624,62.60755948588546,0.6040632700855727,0.12866328567560958,0
13,10.57351925198688,11025.0,0.49999999999998884,0.010859011520389832,0.045781605,1.4629256495570362,130.17541836696998,29.376404651694525,1.1726579709104403,0.06450881211736065,0
14,10.882306729894214,11025.0,0.5000000000000251,0.010862491870635699,0.046240684,1.4629362886670574,96.87569567966091,183.5534853853862,0.5012418355178888,0.17537849445225548,0
15,10.852108300042532,11025.0,0.5000000000000336,0.010876462953138353,0.046125032,1.4629757476224048,128.64735740968882,211.89286727409373,0.8514269496415108,0.1250315491587676,0
16,10.84824739852098,11025.0,0.5000000000000621,0.010845973494380459,0.045836,1.4629173805256883,112.85549898753884,157.06830505280027,0.5175519658651183,0.1442223025638313,0
17,10.837649155876708,11025.0,0.5000000000000042,0.010836716623751224,0.0457152,1.462899938429416,82.85280579487524,5.108509250001504,0.5359577022241885,0.12970477322106858,0
18,10.966682109321287,11025.0,0.5000000000000683,0.010825595602817682,0.045750037,1.4630455932055486,67.9234320753708,229.69116725103214,0.3810101729281847,0.17223653940309197,0
19,10.004944967405832,11025.0,0.5000000000000361,0.01084712641783959,0.045620866,1.4629113484025278,165.94688879904757,97.10805402355918,0.9242196319489051,0.10683579207247591,0
20,11.124614138319712,11025.0,0.5000000000000453,0.010878770901837679,0.04587792,1.4629124060803775,68.77175339768172,84.41749263274897,0.4670319594349022,0.14437930308138064,0
21,11.646458011518032,11025.0,0.5000000000000053,0.010840221566709421,0.04573951,1.497169910424341,150.074185095008,17.965233934122715,0.5276413545347338,0.1333050120726998,0
22,11.738257771173338,11025.0,0.5000000000000737,0.010874142927721382,0.045779623,1.4628958477909983,76.34468125864339,4.738341676832345,0.40177437015781503,0.17202301583285687,0
23,10.741061432068067,11025.0,0.5000000000000449,0.01084712641783959,0.04568951,1.4628998891538436,64.03457167834914,75.69094989988554,0.350185066218779,0.1799788831264732,0
24,11.629015192588776,11025.0,0.5000000000000233,0.010836716623751224,0.045790307,1.4628852198123798,100.28912163146107,8.03162772332782,0.46559031600300516,0.1704324629191807,0
25,11.589830423692964,11025.0,0.5000000000000159,0.010841383818278977,0.04576178,1.4629159811498909,73.13464735268454,5.935035307170742,0.31030947207882476,0.19702110780608179,0
26,10.69703235930549,11025.0,0.5000000000000443,0.010882210197838542,0.045709003,1.4629115752762434,78.97555190002846,73.80701792238044,0.4660107102990159,0.10641111676469991,0
27,11.172618750335243,11025.0,0.5000000000000091,0.010850314469953826,0.046327878,1.463015540580783,137.436544756254,185.6143126199476,1.1647076477156058,0.1219246258405896,0
28,11.465701248460089,11025.0,0.500000000000042,0.01084712641783959,0.045852393,1.4629273051993574,64.56169308432895,141.16360415581346,0.4353243468125213,0.18473425667997215,0
29,10.850123779399263,11025.0,0.5000000000000409,0.010849652547125761,0.0459057,1.46291587547357,76.91039918300086,87.58691701690502,0.39561421065086916,0.16301459146059336,0
30,11.41130385684266,11025.0,0.5000000000000294,0.01085057284115289,0.045918316,1.4629047202403873,78.02356775263375,87.31547021180164,0.3809669288531516,0.19026293463171332,0
31,11.42532586083394,11025.0,0.5000000000000075,0.010843699233145505,0.045810405,1.4628613507140198,74.01967480695524,18.55815532040583,0.40579061968431485,0.19154987168824594,0
32,11.59692104068702,11025.0,0.5000000000000193,0.010876462953138351,0.045730893,1.462908536073383,73.68726894791769,18.51932809275516,0.3282428647523708,0.19644181684511233,0
33,11.240522179988506,11025.0,0.5000000000000325,0.010854354807491034,0.045826897,1.4628915011324217,103.92354742203997,73.89577517168266,0.539147627546699,0.13252042652201917,0
34,11.094270270205994,11025.0,0.5000000000000534,0.01084712641783959,0.045715526,1.462937938419196,60.5537631569174,8.564995627460759,0.4751931571539263,0.12992247729354106,0
35,11.012346605543911,11025.0,0.5000000000000274,0.010875304450501689,0.04576144,1.4629134061815479,61.214751164208394,17.385570927659504,0.3743791521766989,0.159157736124261,0
